Date,Customer,Material,Quantity,MixType,Rate,Total_INR,Year
2022-05-13,RK Traders,Dust,6.2,WetMix,1312.81,8133.22,2022
2024-06-29,Naresh,20mm,6.84,DryMix,3304.34,22602.98,2024
2021-05-01,Meghana,40mm,6.54,DryMix,1932.55,12634.48,2021
2021-10-24,RK Traders,20mm,2.79,DryMix,2879.7,8036.36,2021
2020-11-09,Suresh,12mm,8.26,WetMix,1271.18,10503.61,2020
2021-07-29,Prasad Reddy,40mm,4.11,DryMix,1885.29,7741.39,2021
2022-09-10,Talangeni,6mm,3.04,WetMix,1573.73,4787.89,2022
2022-06-01,RK Traders,Dust,2.58,WetMix,1461.25,3763.12,2022
2023-09-09,Talangeni,20mm,8.26,DryMix,2948.5,24361.84,2023
2022-09-22,Meghana,6mm,4.03,WetMix,1361.22,5491.78,2022
2023-12-04,RK Traders,20mm,6.28,DryMix,3283.71,20635.77,2023
2022-07-06,Talangeni,Dust,3.64,WetMix,1338.0,4872.41,2022
2024-03-07,Prasad Reddy,40mm,6.82,DryMix,2307.38,15730.56,2024
2021-03-22,Prasad Reddy,12mm,11.7,WetMix,1275.31,14923.71,2021
2024-07-09,Talangeni,6mm,1.12,WetMix,1562.46,1744.04,2024
2022-02-28,Naresh,6mm,5.16,WetMix,1642.94,8483.01,2022
2024-11-06,Talangeni,Dust,4.08,WetMix,1574.67,6418.14,2024
2020-12-23,Prasad Reddy,Dust,4.66,WetMix,1097.06,5115.65,2020
2020-02-15,Talangeni,40mm,9.07,DryMix,1716.99,15573.33,2020
2023-01-08,RK Traders,40mm,4.41,DryMix,1918.11,8457.98,2023
2023-12-29,Prasad Reddy,12mm,1.82,WetMix,1428.84,2605.68,2023
2023-12-08,Naresh,20mm,5.78,DryMix,3013.92,17433.98,2023
2023-11-21,Talangeni,12mm,5.63,WetMix,1481.0,8332.28,2023
2021-07-24,RK Traders,12mm,0.87,WetMix,1208.38,1053.11,2021
2022-12-27,Prasad Reddy,40mm,6.14,DryMix,2062.01,12655.97,2022
2022-12-01,Meghana,6mm,5.05,WetMix,1406.26,7098.88,2022
2021-11-24,Meghana,Dust,1.29,WetMix,1417.42,1824.93,2021
2024-09-17,Meghana,Dust,5.16,WetMix,1527.24,7874.94,2024
2021-10-12,Suresh,40mm,5.82,DryMix,1769.92,10293.79,2021
2024-04-22,Ashok,20mm,10.73,DryMix,3297.29,35392.15,2024
2020-09-23,Prasad Reddy,6mm,6.85,WetMix,1321.53,9047.21,2020
2022-11-16,Prasad Reddy,Dust,9.1,WetMix,1447.89,13169.47,2022
2022-10-05,Talangeni,Dust,9.86,WetMix,1262.98,12457.82,2022
2020-10-28,Prasad Reddy,40mm,4.9,DryMix,1794.75,8791.91,2020
2022-07-28,Prasad Reddy,20mm,4.84,DryMix,3011.35,14582.13,2022
2021-11-15,Suresh,Dust,7.24,WetMix,1243.07,8998.67,2021
2024-09-01,Meghana,Dust,4.02,WetMix,1462.07,5873.25,2024
2021-11-09,Talangeni,Dust,7.77,WetMix,1205.84,9364.82,2021
2020-04-29,Suresh,Dust,8.25,WetMix,1105.56,9124.92,2020
2022-12-11,Naresh,Dust,8.78,WetMix,1354.19,11890.85,2022
2023-02-27,Suresh,Dust,10.82,WetMix,1339.59,14489.79,2023
2023-10-09,Talangeni,Dust,7.44,WetMix,1389.67,10343.56,2023
2024-05-14,Naresh,6mm,6.53,WetMix,1719.37,11219.34,2024
2023-10-19,Suresh,40mm,5.63,DryMix,2164.21,12183.22,2023
2023-08-20,Ashok,Dust,2.11,WetMix,1483.85,3131.46,2023
2023-01-16,Naresh,12mm,1.86,WetMix,1358.84,2526.21,2023
2021-01-08,Naresh,40mm,9.37,DryMix,1877.4,17585.94,2021
2023-02-05,Meghana,40mm,5.38,DryMix,1933.39,10405.03,2023
2024-03-25,Naresh,12mm,7.67,WetMix,1679.24,12887.14,2024
2024-03-27,Naresh,Dust,10.75,WetMix,1417.04,15233.38,2024
2024-07-15,Ashok,20mm,5.66,DryMix,3251.61,18398.27,2024
2022-08-13,Suresh,40mm,2.38,DryMix,1854.96,4412.14,2022
2020-10-21,Ashok,12mm,6.24,WetMix,1251.35,7810.11,2020
2024-09-05,Suresh,6mm,5.46,WetMix,1826.64,9974.29,2024
2021-01-29,Prasad Reddy,12mm,2.17,WetMix,1210.79,2629.84,2021
2020-04-27,Talangeni,Dust,7.75,WetMix,1202.99,9319.98,2020
2022-11-27,Talangeni,20mm,1.44,DryMix,2634.94,3806.76,2022
2021-09-12,RK Traders,40mm,5.94,DryMix,1900.22,11280.55,2021
2022-08-30,Meghana,Dust,5.12,WetMix,1501.23,7689.04,2022
2020-11-09,Suresh,Dust,8.06,WetMix,1242.5,10010.2,2020
2020-09-22,Naresh,20mm,6.49,DryMix,2580.79,16758.47,2020
2023-09-12,Naresh,12mm,4.65,WetMix,1421.1,6613.19,2023
2024-11-23,Prasad Reddy,12mm,10.22,WetMix,1482.96,15157.58,2024
2021-06-15,Talangeni,6mm,5.95,WetMix,1286.59,7654.37,2021
2022-03-19,Naresh,20mm,15.58,DryMix,2653.66,41352.86,2022
2020-05-12,Talangeni,40mm,8.47,DryMix,1809.19,15321.98,2020
2024-11-24,Meghana,Dust,9.39,WetMix,1453.77,13650.07,2024
2022-08-13,Naresh,12mm,1.45,WetMix,1354.63,1969.02,2022
2023-06-19,Meghana,40mm,3.36,DryMix,2341.08,7856.91,2023
2023-12-10,Meghana,20mm,3.21,DryMix,2821.77,9051.76,2023
2023-12-03,Naresh,12mm,8.27,WetMix,1519.07,12566.62,2023
2022-12-16,Meghana,40mm,0.99,DryMix,2138.5,2125.44,2022
2021-03-29,Prasad Reddy,20mm,8.48,DryMix,2459.24,20852.2,2021
2020-01-27,Ashok,20mm,4.71,DryMix,2271.67,10699.6,2020
2020-04-16,Suresh,Dust,9.41,WetMix,1326.73,12488.2,2020
2022-03-06,RK Traders,40mm,15.19,DryMix,1959.23,29756.24,2022
2024-03-12,Suresh,20mm,6.58,DryMix,3375.45,22209.59,2024
2024-05-17,Naresh,40mm,9.49,DryMix,2124.45,20157.32,2024
2022-11-06,RK Traders,6mm,6.07,WetMix,1414.87,8590.85,2022
2021-02-25,Prasad Reddy,20mm,1.51,DryMix,2531.69,3821.27,2021
2024-05-24,RK Traders,12mm,9.78,WetMix,1448.09,14161.05,2024
2024-02-12,Naresh,12mm,5.72,WetMix,1674.38,9569.79,2024
2024-04-29,Naresh,40mm,7.43,DryMix,2434.52,18078.26,2024
2023-04-20,Prasad Reddy,20mm,12.77,DryMix,3114.59,39783.04,2023
2021-02-23,RK Traders,40mm,6.95,DryMix,1749.7,12156.28,2021
2024-02-27,Naresh,12mm,4.35,WetMix,1675.4,7285.27,2024
2022-12-13,Prasad Reddy,20mm,4.52,DryMix,2608.38,11788.91,2022
2021-08-25,Ashok,20mm,3.4,DryMix,2496.95,8487.78,2021
2023-09-22,Prasad Reddy,40mm,2.74,DryMix,2283.37,6263.63,2023
2024-08-06,Suresh,6mm,0.79,WetMix,1630.69,1291.88,2024
2022-05-12,Naresh,6mm,9.62,WetMix,1536.52,14777.37,2022
2024-09-30,Prasad Reddy,12mm,3.26,WetMix,1384.22,4515.09,2024
2020-08-14,Naresh,40mm,5.7,DryMix,1635.27,9315.42,2020
2024-11-08,Talangeni,40mm,8.88,DryMix,2310.3,20517.45,2024
2023-03-20,Naresh,Dust,15.58,WetMix,1408.69,21944.69,2023
2023-05-15,Naresh,Dust,7.73,WetMix,1555.77,12024.61,2023
2023-03-31,Talangeni,12mm,13.59,WetMix,1356.5,18439.51,2023
2020-11-19,RK Traders,40mm,1.69,DryMix,1837.02,3096.75,2020
2020-05-04,Naresh,6mm,10.63,WetMix,1409.5,14976.94,2020
2021-03-05,Talangeni,20mm,3.15,DryMix,2716.15,8564.57,2021
2022-03-06,Naresh,40mm,10.38,DryMix,2072.13,21515.25,2022
2023-09-07,Suresh,20mm,1.4,DryMix,3237.69,4537.27,2023
2023-02-02,Suresh,40mm,6.88,DryMix,2005.35,13793.7,2023
2024-06-29,Talangeni,Dust,5.22,WetMix,1581.62,8256.95,2024
2020-01-15,RK Traders,40mm,3.8,DryMix,1812.38,6890.51,2020
2024-01-20,Naresh,12mm,3.25,WetMix,1463.02,4749.65,2024
2023-12-11,Meghana,40mm,3.18,DryMix,2068.51,6588.17,2023
2021-10-27,RK Traders,6mm,7.96,WetMix,1478.94,11765.03,2021
2023-04-04,RK Traders,20mm,8.22,DryMix,3200.08,26307.11,2023
2024-11-22,Suresh,Dust,3.59,WetMix,1672.9,6012.85,2024
2024-11-16,Suresh,20mm,8.54,DryMix,2997.38,25603.24,2024
2020-10-24,Talangeni,12mm,9.12,WetMix,1204.05,10974.91,2020
2021-07-12,Naresh,20mm,0.62,DryMix,2641.71,1650.13,2021
2022-11-02,Naresh,20mm,8.83,DryMix,2669.29,23578.25,2022
2020-08-30,Naresh,40mm,4.31,DryMix,1750.62,7536.83,2020
2024-11-02,Talangeni,6mm,5.25,WetMix,1824.55,9585.73,2024
2023-06-10,Prasad Reddy,6mm,8.02,WetMix,1550.53,12440.96,2023
2021-04-10,Suresh,Dust,12.4,WetMix,1227.55,15220.34,2021
2021-03-09,Talangeni,40mm,11.79,DryMix,1772.12,20885.94,2021
2021-02-28,RK Traders,12mm,4.42,WetMix,1296.64,5726.46,2021
2024-07-19,Talangeni,40mm,5.91,DryMix,2213.47,13075.0,2024
2024-07-14,Naresh,40mm,1.01,DryMix,2223.69,2246.56,2024
2021-09-10,RK Traders,12mm,6.69,WetMix,1230.41,8235.33,2021
2023-01-21,Meghana,20mm,8.92,DryMix,3253.82,29037.7,2023
2022-12-22,RK Traders,Dust,5.51,WetMix,1262.22,6953.62,2022
2022-04-05,Ashok,6mm,4.05,WetMix,1397.48,5664.89,2022
2022-11-17,Prasad Reddy,12mm,6.25,WetMix,1369.83,8566.34,2022
2024-05-19,RK Traders,20mm,12.68,DryMix,3386.59,42928.56,2024
2021-03-19,Prasad Reddy,Dust,9.57,WetMix,1210.3,11586.84,2021
2023-05-06,RK Traders,40mm,13.23,DryMix,2209.13,29237.53,2023
2022-01-10,Prasad Reddy,Dust,4.53,WetMix,1420.11,6428.17,2022
2020-02-23,Naresh,Dust,2.69,WetMix,1286.82,3458.16,2020
2020-03-25,RK Traders,Dust,13.82,WetMix,1254.73,17335.27,2020
2023-11-29,Talangeni,Dust,6.46,WetMix,1348.94,8711.36,2023
2021-05-25,Meghana,Dust,12.57,WetMix,1365.52,17169.29,2021
2024-04-25,Naresh,20mm,10.38,DryMix,3259.18,33841.31,2024
2022-10-16,Talangeni,20mm,1.17,DryMix,2987.26,3483.92,2022
2021-03-07,Talangeni,6mm,9.58,WetMix,1481.6,14196.5,2021
2022-06-27,Meghana,20mm,3.32,DryMix,3105.63,10297.76,2022
2020-02-27,Prasad Reddy,20mm,9.55,DryMix,2603.11,24863.02,2020
2021-01-11,Prasad Reddy,40mm,3.97,DryMix,1961.8,7784.75,2021
2024-06-26,Meghana,20mm,9.13,DryMix,3443.34,31439.38,2024
2020-01-18,Naresh,20mm,1.35,DryMix,2608.51,3520.86,2020
2024-04-03,Ashok,Dust,8.55,WetMix,1643.95,14050.81,2024
2022-07-12,Talangeni,20mm,4.31,DryMix,2786.71,11997.99,2022
2020-07-09,Ashok,Dust,4.34,WetMix,1285.61,5585.86,2020
2024-02-23,Naresh,20mm,3.72,DryMix,3054.87,11367.77,2024
2020-03-27,Talangeni,12mm,5.58,WetMix,1312.75,7329.62,2020
2020-02-16,Talangeni,Dust,4.03,WetMix,1239.81,4995.28,2020
2024-08-10,Ashok,40mm,3.86,DryMix,2300.8,8885.05,2024
2024-05-07,Suresh,Dust,3.78,WetMix,1482.37,5607.11,2024
2023-12-25,Talangeni,6mm,3.07,WetMix,1749.94,5379.93,2023
2020-10-27,Naresh,6mm,9.95,WetMix,1204.43,11983.65,2020
2021-12-11,RK Traders,6mm,10.07,WetMix,1280.14,12889.87,2021
2024-02-12,Talangeni,40mm,5.07,DryMix,2247.49,11389.28,2024
2023-10-14,Naresh,6mm,6.53,WetMix,1700.25,11107.31,2023
2023-04-08,Prasad Reddy,12mm,14.2,WetMix,1430.24,20305.65,2023
2022-03-04,Naresh,40mm,13.41,DryMix,1831.13,24555.5,2022
2024-02-15,Prasad Reddy,20mm,1.46,DryMix,2984.84,4356.26,2024
2024-06-21,Prasad Reddy,Dust,3.51,WetMix,1470.49,5158.8,2024
2024-02-01,Naresh,12mm,10.51,WetMix,1425.15,14984.16,2024
2020-01-14,Ashok,12mm,2.69,WetMix,1195.0,3213.3,2020
2024-11-17,Suresh,20mm,9.92,DryMix,3103.37,30798.63,2024
2024-05-25,Suresh,Dust,8.22,WetMix,1615.27,13284.36,2024
2023-06-13,Ashok,40mm,1.67,DryMix,2181.01,3648.09,2023
2021-10-06,Ashok,Dust,4.95,WetMix,1316.47,6521.4,2021
2020-03-14,RK Traders,12mm,4.35,WetMix,1248.15,5431.89,2020
2021-03-03,Naresh,40mm,12.85,DryMix,1805.91,23212.84,2021
2021-11-02,Suresh,12mm,7.33,WetMix,1198.09,8786.03,2021
2021-08-11,Naresh,40mm,4.72,DryMix,1942.02,9174.69,2021
2023-09-21,Talangeni,Dust,7.03,WetMix,1380.11,9699.96,2023
2021-07-18,Talangeni,Dust,2.21,WetMix,1242.05,2743.57,2021
2020-04-07,Suresh,20mm,8.6,DryMix,2285.22,19656.2,2020
2023-02-11,Prasad Reddy,6mm,3.95,WetMix,1558.07,6155.2,2023
2023-08-28,Ashok,12mm,1.81,WetMix,1404.46,2538.77,2023
2022-10-20,Talangeni,40mm,4.05,DryMix,2042.93,8282.03,2022
2024-05-09,RK Traders,Dust,8.29,WetMix,1599.55,13263.9,2024
2022-03-12,Talangeni,20mm,13.45,DryMix,2972.64,39989.24,2022
2021-05-29,Prasad Reddy,20mm,7.68,DryMix,2930.68,22499.79,2021
2020-09-10,Ashok,12mm,1.91,WetMix,1156.66,2207.15,2020
2020-04-28,Naresh,Dust,5.77,WetMix,1158.08,6677.47,2020
2024-10-27,Meghana,Dust,3.64,WetMix,1638.42,5968.76,2024
2020-06-29,Suresh,Dust,3.8,WetMix,1249.06,4747.89,2020
2021-09-25,Meghana,Dust,8.92,WetMix,1252.98,11177.44,2021
2024-09-06,Meghana,20mm,6.21,DryMix,3033.25,18836.74,2024
2023-11-14,Suresh,40mm,5.49,DryMix,2166.98,11900.05,2023
2024-05-25,Ashok,40mm,2.53,DryMix,2351.34,5957.62,2024
2021-09-12,Prasad Reddy,20mm,5.3,DryMix,2896.59,15342.85,2021
2021-09-11,Prasad Reddy,12mm,10.05,WetMix,1196.91,12034.63,2021
2024-02-08,RK Traders,20mm,1.76,DryMix,3208.51,5634.54,2024
2022-01-06,Prasad Reddy,6mm,5.48,WetMix,1652.3,9055.46,2022
2021-07-26,Prasad Reddy,Dust,0.74,WetMix,1278.41,944.88,2021
2023-05-10,Prasad Reddy,40mm,8.76,DryMix,2155.93,18894.31,2023
2024-09-20,Suresh,Dust,6.17,WetMix,1503.57,9276.19,2024
2021-04-25,Naresh,20mm,4.63,DryMix,2712.58,12558.72,2021
2023-03-02,Suresh,Dust,5.56,WetMix,1475.75,8210.95,2023
2024-09-24,Talangeni,20mm,9.93,DryMix,2945.94,29248.56,2024
2022-08-15,Suresh,Dust,0.67,WetMix,1425.68,956.21,2022
2022-05-30,Suresh,Dust,2.48,WetMix,1506.44,3738.27,2022
2022-08-01,RK Traders,40mm,3.62,DryMix,1922.09,6965.89,2022
2024-06-10,Prasad Reddy,12mm,4.23,WetMix,1453.46,6153.23,2024
2022-12-25,Prasad Reddy,Dust,2.46,WetMix,1252.13,3078.98,2022
2020-04-01,RK Traders,40mm,7.48,DryMix,1800.54,13471.93,2020
2023-06-17,RK Traders,40mm,8.09,DryMix,2227.79,18012.7,2023
2021-04-12,Naresh,12mm,6.38,WetMix,1282.46,8177.85,2021
2024-09-02,Naresh,20mm,1.79,DryMix,3134.95,5603.92,2024
2021-07-28,Ashok,12mm,1.39,WetMix,1156.05,1602.52,2021
2022-03-18,Suresh,6mm,13.18,WetMix,1405.43,18517.37,2022
2023-07-27,Naresh,12mm,2.53,WetMix,1349.6,3416.14,2023
2022-03-14,Ashok,Dust,6.27,WetMix,1476.61,9260.63,2022
2022-11-19,Ashok,20mm,6.69,DryMix,3100.35,20735.09,2022
2024-08-12,Talangeni,20mm,4.24,DryMix,3392.92,14378.85,2024
2020-10-09,Meghana,40mm,6.6,DryMix,1793.95,11839.03,2020
2023-09-21,Naresh,Dust,2.97,WetMix,1532.31,4549.72,2023
2020-12-23,Ashok,40mm,4.59,DryMix,1691.94,7758.21,2020
2021-07-05,Suresh,40mm,3.68,DryMix,2008.07,7384.89,2021
2024-11-09,Talangeni,20mm,1.38,DryMix,3153.25,4339.64,2024
2023-05-18,Talangeni,20mm,9.84,DryMix,2826.83,27807.87,2023
2023-04-01,Suresh,40mm,7.62,DryMix,2031.99,15483.0,2023
2020-12-18,Ashok,40mm,4.71,DryMix,1721.54,8105.68,2020
2023-09-18,Naresh,12mm,7.11,WetMix,1488.65,10581.44,2023
2021-01-11,Naresh,12mm,5.01,WetMix,1320.47,6617.43,2021
2023-08-26,Naresh,Dust,1.73,WetMix,1407.3,2433.06,2023
2022-08-03,Naresh,20mm,1.72,DryMix,2677.41,4609.37,2022
2023-03-18,Naresh,20mm,5.73,DryMix,2899.71,16615.85,2023
2020-03-03,Meghana,6mm,1.94,WetMix,1262.98,2444.31,2020
2020-08-04,Talangeni,12mm,1.57,WetMix,1130.2,1775.41,2020
2020-08-24,RK Traders,Dust,3.73,WetMix,1112.77,4148.87,2020
2021-05-24,Suresh,6mm,7.04,WetMix,1519.23,10698.05,2021
2023-07-04,Meghana,6mm,4.26,WetMix,1483.44,6323.51,2023
2024-03-22,Ashok,40mm,3.37,DryMix,2199.56,7408.86,2024
2023-10-11,Naresh,12mm,1.31,WetMix,1409.81,1853.54,2023
2021-08-15,Meghana,12mm,1.01,WetMix,1299.88,1306.51,2021
2023-09-03,Ashok,40mm,1.81,DryMix,2140.48,3875.01,2023
2023-01-24,Naresh,6mm,1.76,WetMix,1662.03,2933.3,2023
2022-02-22,Suresh,40mm,4.92,DryMix,1892.36,9305.93,2022
2022-12-02,Talangeni,12mm,3.26,WetMix,1375.1,4481.3,2022
2022-11-19,Meghana,20mm,5.87,DryMix,2693.47,15824.04,2022
2022-08-19,Ashok,40mm,4.76,DryMix,2118.84,10086.9,2022
2021-05-17,Meghana,12mm,6.55,WetMix,1180.42,7735.54,2021
2021-11-24,Naresh,12mm,3.15,WetMix,1206.47,3804.27,2021
2024-02-06,Talangeni,40mm,8.56,DryMix,2244.73,19205.6,2024
2022-12-27,Talangeni,Dust,9.3,WetMix,1348.16,12536.49,2022
2021-07-12,Ashok,40mm,2.68,DryMix,1719.29,4609.57,2021
2022-05-08,RK Traders,40mm,6.36,DryMix,2015.71,12827.33,2022
2022-03-17,RK Traders,40mm,2.99,DryMix,2105.16,6288.38,2022
2020-10-24,Prasad Reddy,20mm,2.02,DryMix,2467.98,4974.21,2020
2020-01-30,Meghana,Dust,5.16,WetMix,1206.8,6230.07,2020
2024-01-06,Meghana,12mm,3.01,WetMix,1631.17,4902.08,2024
2021-06-11,Suresh,Dust,3.35,WetMix,1309.77,4382.7,2021
2020-12-17,Prasad Reddy,12mm,4.66,WetMix,1110.78,5174.82,2020
2021-12-21,Ashok,Dust,6.1,WetMix,1353.13,8248.52,2021
2021-07-10,Naresh,40mm,2.38,DryMix,1983.99,4714.87,2021
2020-02-07,Meghana,20mm,6.25,DryMix,2542.02,15897.62,2020
2024-04-28,Ashok,Dust,9.32,WetMix,1522.0,14186.84,2024
2020-12-08,Talangeni,20mm,8.89,DryMix,2554.25,22699.92,2020
2024-05-21,Talangeni,6mm,11.0,WetMix,1525.58,16785.38,2024
2022-12-28,Meghana,12mm,5.61,WetMix,1451.24,8138.63,2022
2020-02-25,Naresh,20mm,7.96,DryMix,2384.86,18993.22,2020
2024-03-03,RK Traders,6mm,12.19,WetMix,1609.87,19626.28,2024
2023-11-09,Talangeni,40mm,8.28,DryMix,1924.11,15930.4,2023
2023-11-29,Meghana,40mm,3.13,DryMix,2254.12,7049.59,2023
2022-02-18,Meghana,6mm,5.08,WetMix,1464.51,7434.36,2022
2023-06-04,Meghana,20mm,8.7,DryMix,2791.86,24288.9,2023
2024-10-29,Suresh,12mm,5.2,WetMix,1520.73,7909.15,2024
2022-11-02,Suresh,12mm,8.72,WetMix,1293.53,11283.56,2022
2020-03-21,Meghana,6mm,7.69,WetMix,1384.41,10643.45,2020
2023-01-09,Naresh,40mm,6.9,DryMix,2328.37,16065.35,2023
2024-05-03,Talangeni,Dust,4.64,WetMix,1620.86,7521.42,2024
2024-02-06,Naresh,20mm,7.92,DryMix,2884.56,22832.92,2024
2020-12-31,Talangeni,12mm,2.13,WetMix,1162.09,2472.32,2020
2020-07-07,RK Traders,12mm,4.48,WetMix,1253.1,5613.16,2020
2024-01-17,Talangeni,20mm,8.41,DryMix,2972.98,24993.89,2024
2020-06-11,RK Traders,Dust,8.05,WetMix,1204.19,9697.27,2020
2021-04-04,Naresh,20mm,12.45,DryMix,2870.48,35741.72,2021
2023-09-01,Suresh,40mm,2.28,DryMix,2123.77,4838.95,2023
2021-10-18,RK Traders,40mm,6.69,DryMix,2064.16,13814.92,2021
2021-04-15,Naresh,12mm,8.47,WetMix,1332.07,11276.39,2021
2021-11-12,Suresh,20mm,9.63,DryMix,2484.7,23934.61,2021
2024-04-10,Suresh,Dust,6.9,WetMix,1511.28,10431.98,2024
2023-02-16,RK Traders,20mm,5.33,DryMix,3279.04,17465.43,2023
2021-03-14,Meghana,6mm,3.26,WetMix,1453.24,4738.76,2021
2022-05-13,RK Traders,12mm,5.95,WetMix,1498.18,8907.19,2022
2021-03-14,Prasad Reddy,12mm,2.35,WetMix,1337.2,3145.11,2021
2022-02-25,Prasad Reddy,12mm,1.27,WetMix,1395.32,1776.71,2022
2020-04-16,RK Traders,Dust,10.96,WetMix,1284.11,14068.97,2020
2021-06-27,Prasad Reddy,40mm,8.73,DryMix,1956.16,17077.55,2021
2023-08-13,RK Traders,12mm,2.89,WetMix,1437.81,4159.13,2023
2022-11-13,Ashok,6mm,6.3,WetMix,1401.48,8829.13,2022
2024-08-30,Ashok,12mm,5.61,WetMix,1549.1,8691.01,2024
2020-06-01,Suresh,6mm,7.07,WetMix,1266.65,8952.0,2020
2022-12-10,Suresh,20mm,1.57,DryMix,2917.31,4579.42,2022
2021-12-24,Ashok,40mm,1.19,DryMix,1853.77,2207.37,2021
2024-02-26,Talangeni,6mm,9.32,WetMix,1626.26,15156.16,2024
2024-10-04,Naresh,20mm,4.69,DryMix,2893.98,13568.6,2024
2023-12-31,Suresh,Dust,6.8,WetMix,1360.27,9253.69,2023
2024-01-12,Meghana,Dust,9.48,WetMix,1439.98,13645.69,2024
2023-07-06,RK Traders,12mm,5.04,WetMix,1431.27,7215.4,2023
2023-08-29,Talangeni,Dust,6.19,WetMix,1320.02,8167.04,2023
2024-03-13,Naresh,Dust,12.73,WetMix,1511.72,19241.84,2024
2022-01-06,Ashok,12mm,9.45,WetMix,1362.38,12872.03,2022
2022-10-20,Talangeni,20mm,7.77,DryMix,3049.35,23681.19,2022
2020-07-03,Ashok,12mm,1.48,WetMix,1246.62,1839.45,2020
2022-03-19,Meghana,12mm,9.26,WetMix,1478.06,13690.28,2022
2020-05-12,RK Traders,6mm,13.74,WetMix,1364.81,18752.57,2020
2022-02-11,Suresh,40mm,2.47,DryMix,1830.1,4511.7,2022
2023-07-17,Meghana,Dust,2.76,WetMix,1492.24,4119.82,2023
2023-08-06,Talangeni,Dust,4.85,WetMix,1373.39,6661.7,2023
2023-01-19,Ashok,6mm,6.78,WetMix,1599.99,10842.52,2023
2022-08-12,Prasad Reddy,Dust,3.97,WetMix,1416.34,5619.23,2022
2020-12-05,Ashok,20mm,9.21,DryMix,2597.01,23922.28,2020
2020-01-15,Suresh,20mm,7.98,DryMix,2509.32,20029.64,2020
2021-08-30,Suresh,40mm,3.96,DryMix,1879.65,7439.09,2021
2023-03-02,Prasad Reddy,6mm,8.28,WetMix,1711.23,14172.09,2023
2021-08-05,Ashok,12mm,4.66,WetMix,1256.63,5859.22,2021
2023-08-14,RK Traders,6mm,0.78,WetMix,1683.62,1311.98,2023
2024-08-30,RK Traders,40mm,3.82,DryMix,2316.31,8858.49,2024
2022-10-25,RK Traders,40mm,9.58,DryMix,1866.22,17872.37,2022
2022-04-07,Naresh,20mm,11.4,DryMix,3011.86,34320.71,2022
2021-08-17,Prasad Reddy,Dust,1.17,WetMix,1315.75,1538.05,2021
2021-02-22,RK Traders,12mm,1.9,WetMix,1270.72,2411.84,2021
2020-05-31,Meghana,20mm,4.61,DryMix,2534.79,11686.95,2020
2022-06-30,Ashok,6mm,3.51,WetMix,1450.93,5098.14,2022
2022-12-11,Prasad Reddy,40mm,3.35,DryMix,2063.18,6904.01,2022
2024-11-03,Suresh,Dust,6.36,WetMix,1548.07,9841.65,2024
2021-06-28,RK Traders,Dust,2.18,WetMix,1212.52,2649.23,2021
2021-10-23,Meghana,Dust,2.36,WetMix,1384.99,3266.45,2021
2022-12-31,Suresh,20mm,1.17,DryMix,2854.02,3330.43,2022
2023-09-17,Prasad Reddy,20mm,9.97,DryMix,2997.78,29876.02,2023
2022-10-31,Naresh,6mm,4.68,WetMix,1367.96,6402.24,2022
2023-06-18,Suresh,20mm,7.17,DryMix,2733.43,19593.63,2023
2022-07-06,Talangeni,40mm,4.91,DryMix,2050.09,10066.29,2022
2024-05-31,Meghana,12mm,13.64,WetMix,1673.96,22826.9,2024
2020-02-08,Prasad Reddy,40mm,5.83,DryMix,1811.03,10561.25,2020
2020-03-24,Suresh,12mm,8.27,WetMix,1120.56,9268.36,2020
2021-08-27,Suresh,20mm,1.3,DryMix,2680.49,3485.94,2021
2021-02-06,Talangeni,Dust,5.77,WetMix,1210.3,6987.01,2021
2021-12-22,Meghana,40mm,2.31,DryMix,1911.51,4408.28,2021
2021-04-06,Suresh,6mm,11.94,WetMix,1541.86,18415.01,2021
2023-01-11,RK Traders,Dust,1.72,WetMix,1321.15,2272.12,2023
2023-12-05,Ashok,6mm,6.45,WetMix,1513.74,9760.51,2023
2022-11-07,Prasad Reddy,20mm,9.76,DryMix,2891.48,28208.51,2022
2021-02-25,RK Traders,Dust,3.07,WetMix,1176.39,3616.15,2021
2023-10-10,Prasad Reddy,20mm,9.36,DryMix,2830.07,26487.09,2023
2024-09-12,Prasad Reddy,Dust,5.6,WetMix,1557.83,8719.77,2024
2022-06-14,Talangeni,20mm,7.11,DryMix,2970.4,21122.91,2022
2023-09-06,RK Traders,Dust,8.68,WetMix,1490.43,12935.92,2023
2024-02-14,Suresh,40mm,4.82,DryMix,2460.39,11855.17,2024
2024-04-29,Talangeni,6mm,10.26,WetMix,1560.82,16019.09,2024
2023-09-25,RK Traders,Dust,6.84,WetMix,1567.44,10721.51,2023
2023-05-28,Talangeni,6mm,1.91,WetMix,1456.57,2777.77,2023
2021-05-08,Meghana,Dust,3.12,WetMix,1320.75,4123.67,2021
2022-04-06,Suresh,20mm,3.58,DryMix,2829.81,10129.77,2022
2023-04-24,RK Traders,20mm,12.25,DryMix,2953.05,36168.6,2023
2022-11-20,Naresh,40mm,1.09,DryMix,2101.0,2286.29,2022
2024-03-16,Meghana,6mm,15.82,WetMix,1587.07,25105.63,2024
2022-02-21,Naresh,20mm,3.58,DryMix,2870.72,10264.13,2022
2020-07-14,Naresh,Dust,5.08,WetMix,1276.27,6480.24,2020
2024-10-19,RK Traders,12mm,8.77,WetMix,1424.46,12495.72,2024
